critical_ratio,resonance_ratio,second_moment,thermal_speed_sq,slope_ratio
0.27499999999999997,0.05,0.33073608409273175,0.22049072272848783,1.3506786433243723
0.27499999999999997,0.10625,0.33073608409273175,0.22049072272848783,2.702234174723479
0.27499999999999997,0.16249999999999998,0.33073608409273175,0.22049072272848783,3.4024815940951805
0.27499999999999997,0.21875,0.33073608409273175,0.22049072272848783,3.250563834220927
0.27499999999999997,0.27499999999999997,0.33073608409273175,0.22049072272848783,2.618738091557169
0.27499999999999997,0.33125,0.33073608409273175,0.22049072272848783,1.9507521824222838
0.27499999999999997,0.38749999999999996,0.33073608409273175,0.22049072272848783,1.4349226223870992
0.27499999999999997,0.4437499999999999,0.33073608409273175,0.22049072272848783,1.0828786791829454
0.27499999999999997,0.49999999999999994,0.33073608409273175,0.22049072272848783,0.8545760491833037
0.27499999999999997,0.55625,0.33073608409273175,0.22049072272848783,0.7110021488438986
0.27499999999999997,0.6125,0.33073608409273175,0.22049072272848783,0.6251827147449444
0.27499999999999997,0.66875,0.33073608409273175,0.22049072272848783,0.5808171794279763
0.27499999999999997,0.725,0.33073608409273175,0.22049072272848783,0.5692776233916372
0.27499999999999997,0.78125,0.33073608409273175,0.22049072272848783,0.5875184881534276
0.27499999999999997,0.8374999999999999,0.33073608409273175,0.22049072272848783,0.6371715791637338
0.27499999999999997,0.8937499999999999,0.33073608409273175,0.22049072272848783,0.7247538076370529
0.27499999999999997,0.95,0.33073608409273175,0.22049072272848783,0.8630837003212514
0.33125,0.05,0.36116433300121203,0.24077622200080803,0.643033426177463
0.33125,0.10625,0.36116433300121203,0.24077622200080803,1.3372930754792745
0.33125,0.16249999999999998,0.36116433300121203,0.24077622200080803,1.8590507087927666
0.33125,0.21875,0.36116433300121203,0.24077622200080803,2.061440777228518
0.33125,0.27499999999999997,0.36116433300121203,0.24077622200080803,1.9519688183556883
0.33125,0.33125,0.36116433300121203,0.24077622200080803,1.6739746174445176
0.33125,0.38749999999999996,0.36116433300121203,0.24077622200080803,1.369689377192719
0.33125,0.4437499999999999,0.36116433300121203,0.24077622200080803,1.111875922518023
0.33125,0.49999999999999994,0.36116433300121203,0.24077622200080803,0.9184422485390473
0.33125,0.55625,0.36116433300121203,0.24077622200080803,0.7834310464077388
0.33125,0.6125,0.36116433300121203,0.24077622200080803,0.6954547845010052
0.33125,0.66875,0.36116433300121203,0.24077622200080803,0.6447729803652219
0.33125,0.725,0.36116433300121203,0.24077622200080803,0.6250811063760996
0.33125,0.78125,0.36116433300121203,0.24077622200080803,0.6336108591846409
