protocol,scenario,architecture,needs_p10,needs_median,needs_p90,ecology_p10,ecology_median,ecology_p90,rights_p10,rights_median,rights_p90,democracy_p10,democracy_median,democracy_p90,recovery_p10,recovery_median,recovery_p90,administrative_burden_p10,administrative_burden_median,administrative_burden_p90,capture_p10,capture_median,capture_p90,coercive_concentration_p10,coercive_concentration_median,coercive_concentration_p90,joint_pass_rate,catastrophic_rate
broad_uncertainty,local_tyranny,market_federation,91.21560542161598,94.52650911757891,97.96846276056853,84.49242728750949,89.84811392092556,95.06439286527379,68.45241016271746,76.82606488040278,84.77586318566078,78.11934290047506,84.10704569444661,89.86599128214837,81.35005061462442,87.83369181528231,93.33908751174629,0.26257687196083834,5.08896690920366,12.873559565868883,12.695577317872678,20.94380323999216,29.83643573664609,0.0,1.7968923825541903,5.833296636785464,0.959,0.0
broad_uncertainty,external_attack,cct_v08,71.47435768757498,80.42250294074906,88.23946369638568,87.82442538855265,92.90305795839166,97.04617522877854,82.55275426601341,91.00820292743062,96.10527192386405,84.55929747127414,93.17845787961235,98.4703632671011,82.72332120729345,89.82593311472604,95.42468063784767,1.4139471101778138,6.925606890826521,14.711121806395633,0.17074449133220884,4.455611516926663,11.232177110161462,0.0,4.247083438076472,13.194865433809795,0.98,0.0
broad_uncertainty,external_attack,cct_v01,48.22331936195496,58.09091752796577,67.51454124227675,81.87949958128982,87.21224353275011,91.65816709443597,77.92747785363001,85.25916472916387,90.14404104773921,83.88812583912008,91.34598110464947,96.81388540639915,68.37563239366727,76.51987416771817,84.08018296214074,10.427048296605808,18.531325338739947,26.73163274459981,3.9293207369400958,10.495156311898754,18.47859231487123,0.2233084763824148,4.781863511743481,12.320345459142139,0.178,0.0065
broad_uncertainty,external_attack,central_state,62.748305300529495,72.25113520717662,80.68478734839135,82.2746509263496,88.77780863786177,93.98452296543981,47.650970764165685,62.76580121368897,76.80808424612752,46.871570283012595,60.888344525022845,74.61623643979951,58.90411925550613,67.70586693641829,76.26130284427182,0.5250527972695602,5.457196619262638,12.93629118566047,10.57083650129651,18.187239574990073,25.676050144338625,18.354906685154116,32.7850589898588,47.42802655041541,0.357,0.035
broad_uncertainty,external_attack,market_federation,58.8747647805035,68.35151993618746,77.64963840054384,73.22034590107401,79.87078925865055,86.13408456460246,71.06822585778883,81.52507139369597,88.61332998486274,71.82726305380751,82.8826068680462,90.66345056416843,72.17051298328867,80.29429172425998,87.80055731802258,2.8521812376553575,8.787706840675934,17.005988391471544,6.6337926822614985,13.936023881889078,22.64520650970399,4.278192012254221,11.391463508676042,22.547790142721567,0.6475,0.0
broad_uncertainty,transition_sabotage,cct_v08,67.17711932354077,77.6277805191371,86.98902301775502,86.95720536271749,94.05265458841673,98.36128002187269,85.17979422990153,92.54414500109783,97.09864524797266,82.95704268059701,91.15847182426634,97.07662971818591,79.82076887049276,87.65128525736878,93.42071586564302,2.275881373663881,8.979130865246773,18.553568799367145,2.4395259160653984,7.837271210611995,15.76081186928604,0.0,4.157222921607513,11.332583451160573,0.942,0.0
broad_uncertainty,transition_sabotage,cct_v01,40.57839861761192,51.94239228983908,63.005011620017136,82.76579386503485,90.59713102157605,95.05116600558453,78.47029837384767,85.83080323946159,91.18683627976783,73.27237168642728,81.46727054661415,88.82459688944189,58.7642307037749,68.38974813650466,77.34296888333792,14.198770229671902,24.77839016865067,35.06435089190906,6.356140161194932,13.71661419525577,22.75647575743204,0.8648644961901639,5.576609907843171,12.58276739449558,0.0615,0.087
broad_uncertainty,transition_sabotage,central_state,63.67157104190041,73.82455288945344,82.7479552964222,76.27884501789508,86.08618200578803,93.14430000397535,65.18009973377384,74.91748329147153,84.10411828625196,55.60457058414707,66.5633967735642,77.13606820153306,61.541473838735,70.63397931579729,79.43232977853498,1.3234249813437098,7.378225026668003,17.001826427161724,6.427933416426555,14.13361088281783,23.727264943597298,10.6636590924815,19.69081858154904,29.499448312168536,0.6225,0.0
broad_uncertainty,transition_sabotage,market_federation,39.738581404692425,50.77161312429135,61.07300710345985,64.10465754329293,73.61336842307502,83.4314258471587,86.12609291725012,91.4125078087329,95.44739606462363,82.7202482934208,89.60652615081361,95.40646629035042,67.21246547050725,76.11288590302098,84.51247161273204,4.385359624081236,12.066938802153377,23.220462818051725,24.939697531743892,34.61056554498418,43.19468586499352,0.0,2.658942538298617,7.340208225575931,0.0375,0.1055
broad_uncertainty,institutional_complexity,cct_v08,89.44425126545615,93.80227460382864,97.75621526918904,91.87855589061886,96.29826530328083,99.7888717607147,82.08466072863058,88.53365543094654,93.88682979517665,78.41473180421227,86.04420914786138,92.24435085889206,100.0,100.0,100.0,7.4855412329828805,14.475897900175951,23.196206590313693,4.259625277605932,8.86982777502229,14.719080564970945,0.0,2.9176125429119715,7.334014834786644,1.0,0.0
broad_uncertainty,institutional_complexity,cct_v01,77.41565234823696,82.28588226577693,87.17212640126583,88.35239249365237,92.4014908439218,96.0167400233247,59.399685096805676,66.75747423336418,74.25383436096122,50.458863475044055,59.21481186697589,67.87203301383758,85.84889559071074,92.87744755601638,99.55114584236344,31.547463921319356,41.857084373379024,51.91649190436081,21.099849448642605,28.042153355858318,34.401996033839886,0.3338594041692574,4.313139631492799,9.307906535519237,0.4385,0.004
broad_uncertainty,institutional_complexity,central_state,85.716276564977,90.07358478092823,94.26261625415502,87.37382779507413,92.31011958721797,96.33341494289112,72.26641024006278,78.66115786483351,84.8587103393287,65.59713893025202,73.41938749386435,80.60154264141005,91.9366374007785,98.25073331063182,100.0,15.932315451893164,23.58091397238426,32.163775639797024,18.815977500770366,25.679246444773824,31.351042032370867,5.1869740152523445,10.265770899104137,15.363378448580729,0.9885,0.0
broad_uncertainty,institutional_complexity,market_federation,88.36119977175429,92.74761874307063,96.67454845495169,83.32716582050863,88.3845307601398,93.24831529022383,77.82887980903652,84.70665347851062,90.54544923211687,72.60989291797979,80.75436868667857,87.59724223847499,99.35548300486074,100.0,100.0,9.752254634964203,17.499762317407555,26.10313362044229,11.068397292435368,17.352333187808323,23.783334715662978,2.5295222368806494,7.280581248084659,12.562995648273985,0.9995,0.0
high_shock,water_coordination,cct_v08,87.87942474536223,93.0712226217714,98.07910509779589,87.77951026448324,92.79365773150255,96.9521916056531,88.14470513905721,93.14442420520498,97.19484543464435,86.82283289092115,92.34644357392179,96.53104122610647,84.4940608579737,88.79626236487331,92.7190471089511,13.966119907960154,21.87935164652643,30.07755742571007,1.8730897648457123,6.404304941889748,11.871151664887636,0.9202442917611301,4.7567778491314385,9.438038862757935,1.0,0.0
high_shock,water_coordination,cct_v01,61.89212944522218,68.1196129954117,74.21210658262784,83.48129031197317,88.84296298507809,93.25492953600983,81.3932969644633,86.21131853038602,90.54110835826314,82.96954290487416,87.74215577109393,92.10190363385416,68.98968844779809,73.72995047126926,78.31868402805209,49.02204830665417,57.90613529477737,67.21651831695041,4.9271759798179255,9.866146066029717,15.850193303482323,1.0039166971396167,4.674033038494132,8.565373599434274,0.741,0.0
high_shock,water_coordination,central_state,86.0103791355871,91.19705962522139,95.92739868091996,77.66052236382293,84.5690248972563,90.41939087359744,65.04737688638635,71.59053235359524,78.44050401467005,62.08869522680432,69.27128849164504,76.20334924670165,76.26807365035629,80.63037377451082,85.11779075283603,15.939357571090397,23.59864001676908,32.57930499946268,16.662475819902507,22.925027028835643,28.665398223642594,15.895581306876624,21.908505118765362,27.994087551233527,0.8885,0.0
high_shock,water_coordination,market_federation,86.60476370001567,91.81669517586448,96.77302943333268,65.03140515569532,71.93460751404487,79.05619956570833,75.2139615383822,81.66232413821584,87.27591654055023,74.00903755875166,80.75072297954412,86.84896770277422,77.77819982512102,82.21885800183314,86.53636931800276,14.323603114482818,21.772215169058057,30.549848367019685,9.851921779380056,15.814639401265847,22.16968234028763,7.720651495980282,13.106190431329871,19.100470737830054,0.898,0.0
high_shock,administrative_capture,cct_v08,90.77921026139639,93.9118530253935,97.19271438721707,89.85179315079625,93.98304175729587,97.48261375411714,87.59446622538744,91.14693364178927,94.84988681276312,84.56411171455663,88.85182942322525,92.82087898648399,100.0,100.0,100.0,7.415029649080974,12.237146151607357,17.558865491639924,6.988602081906077,11.294290713414812,16.34590685689335,1.2843193247676905,5.133718674140884,9.179704608153447,1.0,0.0
