protocol,scenario,architecture,needs_p10,needs_median,needs_p90,ecology_p10,ecology_median,ecology_p90,rights_p10,rights_median,rights_p90,democracy_p10,democracy_median,democracy_p90,recovery_p10,recovery_median,recovery_p90,administrative_burden_p10,administrative_burden_median,administrative_burden_p90,capture_p10,capture_median,capture_p90,coercive_concentration_p10,coercive_concentration_median,coercive_concentration_p90,joint_pass_rate,catastrophic_rate
base,institutional_complexity,central_state,86.6205792230408,90.1115794152635,93.4837227351853,88.50640257415668,92.08766689908936,95.54163994329981,74.1557306474205,78.73712966189551,83.28263730228987,68.06558819802954,73.40453394834552,78.42843000976485,93.98692523866595,98.35596041814068,100.0,18.16018387096046,23.517176995029715,29.134990203296688,20.707316291195717,25.4151677365314,29.93814781115303,6.594301365270749,10.394478321220436,14.207652738096154,0.9766666666666667,0.0
base,institutional_complexity,market_federation,88.9552100359062,92.42448098531008,95.81894734390659,84.54976339413454,88.2397911567119,92.0025965187602,79.8733482326432,84.41988704270521,88.77734154292857,75.0865014928873,80.58037950800288,85.51743178717533,100.0,100.0,100.0,12.466549307544327,17.815009478090744,23.334298725286786,13.085985901638704,17.423875549310097,21.96574332144279,3.673425064811993,7.185324567534579,10.866606629805093,0.9996666666666667,0.0
broad_uncertainty,water_coordination,cct_v08,74.61312512193669,83.70656373306421,91.6424895794051,80.0718627915856,89.16583249184357,95.16918761110108,83.64062459443181,91.06958313429297,96.52203744025442,83.02830214472525,90.67501006325838,95.93701748191371,77.23679288981003,83.10199881854098,88.77041541092444,25.558172719880325,39.98817020568253,56.34075373255776,2.592648143183378,8.745803573338176,17.6313497196561,0.780629532741562,5.46305640258403,11.854262974227366,0.965,0.0
broad_uncertainty,water_coordination,cct_v01,63.68361447318279,72.65787529753852,81.32371000173694,83.05090298245365,90.65531488204213,95.33520171614042,81.66787697406446,88.17438070937472,93.6874988310518,83.1239131256633,89.70199803775355,94.71754842228663,71.00538569643274,77.10189451774909,83.08263044735871,42.547897722774486,58.57657597483843,73.14572995645564,2.0618290481030757,8.054051305632308,16.479863651632176,0.0,3.702796267370298,8.944539499566927,0.6553333333333333,0.0
broad_uncertainty,water_coordination,central_state,86.03001576212176,93.11881480152107,99.58898727889887,77.46503580522207,87.17460499413869,94.21847194753084,65.30977628173596,75.0371787503168,84.32644305027594,62.91162586500728,72.72778599499324,83.40619881883268,77.43358197939139,83.31018151619455,88.84760758444035,11.287759145650398,22.769033953237404,37.72489576460765,11.090176898351679,19.991658679606427,28.44323646644466,10.236815365671475,19.064554367768608,28.175996460421228,0.711,0.0
broad_uncertainty,water_coordination,market_federation,86.1269739852934,93.4855245597251,100.0,65.51112306822455,75.66710909737901,85.70008185909239,75.15554960382686,84.32216235584929,91.48317642808607,74.02136150918756,83.63122576099772,91.46154321763329,78.49966701232688,84.40558914268208,89.95655255094529,10.061172559097066,20.911970741684517,35.517619441505474,5.8578049488735315,13.817830797789895,22.42078383401126,4.235591377254968,11.058224145318285,19.200247209912014,0.7396666666666667,0.0
broad_uncertainty,administrative_capture,cct_v08,87.00198691593963,90.88846267405202,94.70226962406653,84.6569230564763,90.98437724667714,95.6374717020823,81.95140718782044,86.90827998050678,91.72118608100851,77.29203954890998,83.59687396209547,89.16266939227083,100.0,100.0,100.0,12.066117903450477,19.907363425529667,27.96640161026991,9.484183594769616,16.127257030498317,24.387732645358227,1.3747048247858125,6.687093017337432,13.387414657150304,0.9986666666666667,0.0
broad_uncertainty,administrative_capture,cct_v01,82.40511706858565,86.63888542513357,90.51950225697409,85.57534777776591,90.89759339845288,94.99352125981433,75.59147213890584,80.92549604255751,86.0406470994606,68.95566547350785,75.56752507334556,81.98754234486009,96.54817594818661,100.0,100.0,19.875730543469498,27.96214781597405,35.85494452116685,16.772166303400564,24.21064898683815,32.39603549550977,1.186630681955698,6.201639236736451,12.793281437373889,0.9736666666666667,0.0
broad_uncertainty,administrative_capture,central_state,80.54715005732176,84.72546827294224,88.92997247424825,75.56348114497229,82.40056016447458,88.30628771104735,70.85644711297851,76.55193585238712,82.00661281592014,62.386571676437995,69.26651299722161,76.12126651415159,87.63346519046158,94.04911397294441,100.0,4.977076827251176,11.211810821713552,18.501602855037504,29.95309395643206,38.697018430301696,47.39872158256266,8.376653907645313,15.139691443670774,22.18593185762724,0.7746666666666666,0.0
broad_uncertainty,administrative_capture,market_federation,83.55885551625774,87.79426629558583,92.22427535121749,70.62629819673124,77.6639725573805,84.665627070355,75.59638679964823,81.43938807499147,86.9542679147103,68.52204410573931,75.86076976915726,83.0578987282711,95.70324477663897,100.0,100.0,4.112453321221588,10.311643036056083,17.452994580927808,21.006539804826232,29.94844389434054,39.53463621908966,4.0703041680283665,10.369635568445464,17.655708046377242,0.9026666666666666,0.0
broad_uncertainty,planning_gaming,cct_v08,59.0195665642747,69.7393353881358,78.88735505060826,81.0623573558293,90.51916776213295,96.73875420790066,85.72506935960695,91.14228080387007,95.23782054198233,83.72943626867672,90.33342387486746,95.69947701256338,71.32433316247001,79.41231828807709,86.7528905217001,10.833375223612316,20.643783151566822,30.914254638115008,3.9964113215565362,12.340110787508358,24.78790897634365,0.5035222384681797,4.642791579689261,9.528623234979426,0.48333333333333334,0.0006666666666666666
broad_uncertainty,planning_gaming,cct_v01,46.310205125986286,57.567821901776654,67.32006424231234,85.30785026296557,93.00128389244028,97.89551118847824,80.70688974436716,86.38627124341357,91.24079721489295,82.07467871757689,88.83683994786739,94.64509565801026,63.8720811831207,71.60212184661903,79.25191136292739,19.811846223479183,31.07918985710411,40.879230104510626,7.336643460407333,18.018631131409446,31.669179287862793,0.22594062288389505,4.287851984955189,9.100706354758323,0.05266666666666667,0.022
broad_uncertainty,planning_gaming,central_state,43.95827704499797,54.80783429488187,65.0047888931687,72.75476424897728,83.64256660339291,91.47768711128492,83.68011407558272,88.18323686057124,92.24573482086502,71.62634026450867,78.42815086668907,85.01409315565027,70.15212729547332,77.82995589885802,85.04792539191054,10.478372638878412,18.707930856536173,29.1117692529757,18.413428794267944,30.67937712997432,43.46203142712966,5.2160770797272935,10.060558966494494,14.85145283566047,0.024666666666666667,0.03866666666666667
broad_uncertainty,planning_gaming,market_federation,56.459863580154526,67.7600723084914,77.92400350219499,58.14502444540053,69.8738339106385,81.88568316070646,80.90537496789555,88.090294473686,93.91036189460056,78.57933990669665,84.86228695580544,90.9549705693954,76.12307314315994,83.53173786703655,89.94647550345606,4.480559621999403,10.531719993462225,19.55778186792712,10.572192671834308,21.26132022367841,33.07291395321955,2.2985223093396203,6.834333885102842,11.985491413405336,0.20533333333333334,0.001
broad_uncertainty,local_tyranny,cct_v08,93.22636238309141,96.62471095227878,99.99805691769036,92.21269016578694,96.84650519561546,100.0,77.53820876474573,85.78479311018282,92.57073434322659,84.03291077083722,90.26896647656741,95.31385548330303,77.8336901775642,84.9164097492548,90.9084073352283,6.892146955224037,15.237622317069768,23.92244688711444,5.770335307834659,12.018775906321855,20.019941500988953,0.0,2.0117916192490655,6.004334563519841,0.992,0.0
broad_uncertainty,local_tyranny,cct_v01,91.60944549733516,95.04839268286021,98.42263606555615,94.12098303099648,98.31776788532619,100.0,70.37416924484491,79.39475340517211,87.42228292419954,79.24305035298278,85.88672171274703,91.43510262229567,68.41095127259484,75.75659511493517,82.48143635135868,14.441447909359523,22.76348363981638,30.787661251315562,11.493314826851146,19.29069472145877,28.2635628544054,0.0,1.2720949157741253,4.901615793866123,0.8863333333333333,0.0
broad_uncertainty,local_tyranny,central_state,92.47341188141652,95.74081032190887,98.88472873943181,89.90661007989831,95.0523966794562,99.42042111903784,70.50208654666395,78.50928865928562,86.79568022387143,78.93796534513804,84.93779548009945,90.96194961964825,74.17063499621466,80.78015990798994,87.35235543243147,3.2587868599302086,10.229578541556927,18.70585900202468,1.0807289098489852,6.346478024853965,14.689688944808129,7.003052497611842,13.953402192703951,21.45168338686603,0.9106666666666666,0.0
broad_uncertainty,local_tyranny,market_federation,91.10125180103307,94.5157131670702,97.95504103058714,84.49242728750949,89.84635337063082,95.11168015883476,68.22917868765113,76.8597158642158,85.06182739437443,78.06664783282272,84.10529395177409,90.05657399651211,81.38187750367554,87.73258875874536,93.35234997389934,0.27015877028501095,5.082387727110492,12.990922130575012,12.718040249143161,21.09923003055265,29.92696009989107,0.0,1.778129399990936,5.755658630200946,0.8496666666666667,0.0
broad_uncertainty,external_attack,cct_v08,58.52790157862482,68.22728354054617,77.51659821687043,82.18450945102776,88.08631796637927,93.04117236924071,76.63252187096064,86.06981988991495,91.84254054867785,79.87830355840856,89.24819931074187,95.70291163327288,73.54735035621027,81.72989439279644,88.85789405796274,5.886513078964522,13.378075221014825,21.853106228621805,2.41056253694647,7.945300569345039,15.47772330131348,0.8576330913227161,6.795474951595039,16.481189580832243,0.397,0.0006666666666666666
broad_uncertainty,external_attack,cct_v01,47.94569130103396,57.94179378817243,67.44658121047392,81.85507168685294,87.2226387045664,91.65816709443597,77.90313685708381,85.13104988713026,90.10646884376577,83.83617997408851,91.27903847480515,96.81388540639915,68.37563239366727,76.40420500752126,84.12926925091693,10.434037895309784,18.549578862039162,26.747062913648836,3.954855942540492,10.551296857412435,18.50963063856182,0.2630509672172969,4.784062206095646,12.391815903736441,0.053,0.008
broad_uncertainty,external_attack,central_state,63.052951111794926,72.19047244568372,80.64754744596748,82.1864413078867,88.83197747054714,93.99871532473499,47.95050188818304,62.76580121368897,76.66670586282784,46.77837733474305,60.841172201353615,74.66955875630597,59.028206258316736,67.67785703761677,76.2580172607324,0.5808343244441093,5.434207834182642,12.947678334209366,10.556763308024466,18.356696409670505,25.682682221235297,18.376354396736744,32.51200074430086,47.09691528241742,0.18766666666666668,0.030333333333333334
broad_uncertainty,external_attack,market_federation,58.84104633584501,68.39139476003328,77.34771696176662,73.38374069457126,79.90465970707785,86.29355324341765,70.92134824602758,81.41456194238566,88.61332998486274,71.87494752201992,82.65808615892922,90.64350716245536,72.01328514319471,80.34424056923012,87.83555058908651,2.837156658004764,8.773972435015878,17.101996090664247,6.829139388453537,14.083683780827773,22.59171796491045,4.28512295497936,11.4727995099715,22.581281144978412,0.38366666666666666,0.0
broad_uncertainty,transition_sabotage,cct_v08,49.50321789255999,60.88931071477138,71.87148831163162,79.59256710823759,88.9820094620676,94.73168646019933,80.90654936163446,87.93478432604019,93.49353718446318,78.93369744308373,87.26671237075581,94.21265365844087,67.56523590119392,76.82042434084426,84.60826394027642,8.568613877304509,18.099744024972587,28.87278786756309,7.702896446552146,15.425521684033058,24.889018777899636,0.9348675995488815,5.793124958395431,12.594605048079027,0.143,0.012
broad_uncertainty,transition_sabotage,cct_v01,40.525852946218606,51.7934631226842,63.1123702577491,83.19665891102599,90.57422401819652,95.00167475634218,78.41856394457488,85.85470795769376,91.04127967584184,73.11577056110993,81.58310525660588,88.9640190341933,58.784353081306755,68.29923322978387,77.27491914167905,14.190659835751699,24.892903241234716,35.086340033651915,6.363281131590414,13.61390020627191,22.61494939656521,0.9035327668474199,5.59438906726329,13.020353762106375,0.015666666666666666,0.088
broad_uncertainty,transition_sabotage,central_state,63.83674207539524,73.92154738482299,82.79636406381339,76.32033845482155,86.0498382744268,93.19869830488368,65.37726082541354,75.04975616496026,84.14530836522871,55.916188146311015,66.6309747041523,77.26950995784216,61.50590138992304,70.72979815254678,79.50738693920131,1.1813953223118925,7.2547205146320906,17.198896832498253,6.450985159854401,14.209203104919462,23.677205803628468,10.92019109797754,19.719345016824338,29.51193734566358,0.31866666666666665,0.0
broad_uncertainty,transition_sabotage,market_federation,39.89247157160655,50.72009784580319,60.87245367618455,63.43821081284188,73.40818221778346,83.62287092695543,86.27912004452338,91.42082046670325,95.41049801835612,82.828215598428,89.57563636526388,95.4102466031803,67.32847101040186,76.19230641430319,84.39001465626836,4.471136687198969,12.18463593644461,23.130266761844375,24.76443124832555,34.673565911613515,43.160333206084175,0.0,2.6346247165372927,7.207735227536807,0.005333333333333333,0.10166666666666667
broad_uncertainty,institutional_complexity,cct_v08,83.9373413817518,88.73196406553826,93.34054774258583,88.62107212502845,93.29774838863042,97.09953887498163,72.28979382422902,79.68009155808716,86.17583322380202,66.47203947161205,75.13688237905235,82.78325975034392,95.05685654149649,100.0,100.0,17.710847568026548,26.515429661244255,36.39060530023546,9.486543172267293,15.015910318496669,21.76015187965515,0.6248348577007963,4.686981764207936,9.666366292345602,0.9193333333333333,0.0
broad_uncertainty,institutional_complexity,cct_v01,77.43641054722838,82.28797327045817,87.15010629929075,88.34219102019078,92.39372930493471,95.98508385049155,59.12026321500296,66.70330107907705,74.01862223813733,50.12420300331348,59.183277748448745,67.76979111819622,85.83664333363369,92.86168488768436,99.43197728172518,31.87621240454053,42.06348147583093,52.366269084602756,21.19613504552777,28.160505405695428,34.62694577897125,0.33744675915392663,4.344738448630432,9.243612779699774,0.166,0.004
broad_uncertainty,institutional_complexity,central_state,85.67002085189561,90.06921498318043,94.26261625415502,87.24213113185832,92.26212720038612,96.41882503498522,72.27939119434996,78.73370196157569,84.93111424415447,65.67012383091019,73.34108888213547,80.62526536864387,91.87064750069376,98.14390473030346,100.0,15.964952833687594,23.595831269452706,32.1900429545114,18.91022304603122,25.596631348764927,31.333793949489312,5.1503692228545646,10.250538865492487,15.419958093365306,0.9106666666666666,0.0
broad_uncertainty,institutional_complexity,market_federation,88.42382194654334,92.75700036874701,96.69127546960618,83.32716582050861,88.3928059019918,93.24533119712467,78.06873037390521,84.75690295825841,90.57045449673276,72.72078273147245,80.87107414295275,87.74035497838632,99.36640258235734,100.0,100.0,9.819067315702455,17.48567386758578,25.93188189339139,10.922042844471441,17.390012951603282,23.863405067454547,2.5568416780982703,7.251868212712861,12.67714380984161,0.9933333333333333,0.0
high_shock,water_coordination,cct_v08,74.27831923169781,80.396082855103,86.24856712783291,80.74052475070202,87.00950556454285,92.06306712404117,84.1744057079371,89.39896188190576,93.87099983894853,83.15765622563286,88.74760973796387,93.31070105327618,75.79026780505879,80.44969214467321,84.84801021284247,31.746445298866874,41.09314028475386,50.47672471753298,5.429468786278879,10.687194022467022,16.68227612266667,2.376445284147528,6.504354518361158,11.277901203034611,0.9823333333333333,0.0
high_shock,water_coordination,cct_v01,61.838281048171105,68.11717996941472,74.20407168615493,83.5223346586073,88.86415950284675,93.04441703859091,81.46685639962969,86.25430538711372,90.60106645545729,83.1804575022668,87.75606165972104,92.09320459683843,69.00194673024305,73.79048279413826,78.41371181418498,48.9643710235106,58.024760977762554,67.21651831695041,4.885338871243731,9.769912969003961,15.784863465966687,0.9731791297929071,4.653304994764634,8.576647766218358,0.345,0.0
high_shock,water_coordination,central_state,85.91238250593524,91.19705962522139,95.9556643106798,77.7201180721642,84.53987868166072,90.34078550166596,64.69891298806232,71.59053235359524,78.4642548831783,62.0856461279848,69.21842505941393,76.409073308006,76.1985176118061,80.57407076613552,85.0181211922548,15.991745904842647,23.749155638925266,32.58909562071711,16.484419248934653,22.929779675992542,28.845901088368993,15.651614931219932,21.791795720228237,28.104075728277575,0.5806666666666667,0.0
high_shock,water_coordination,market_federation,86.56308036463344,91.74914300708645,96.54150606275005,64.99907554587774,71.99204690096825,79.07696703387964,75.23291708994087,81.55045028347058,87.24167124550559,74.10006781581619,80.77345216598157,86.86642736819448,77.66934246177546,82.15166082406341,86.55481584641994,14.306361727977263,21.772215169058057,30.1431005405645,9.931581395313508,15.84619582480492,22.091511447826345,7.777814483369813,13.063979692624414,19.060158468131814,0.632,0.0
high_shock,administrative_capture,cct_v08,85.97779941879048,89.37873394849137,92.80973585888849,84.75661428015368,89.35642654722977,93.42055857679965,80.84749472496402,84.81669755026232,88.90989695693945,75.96282244281758,80.74726193457201,85.26842478547817,100.0,100.0,100.0,16.928349374803346,22.860890164079116,28.53002885557429,13.771558501653692,19.097082824950874,24.989115783650686,3.8786329950943377,8.331550912344888,12.978540941448292,1.0,0.0
